YR	COUNTRY	CHEMICAL NAME	# CHEM CVRD	% CVRD	# FND CHEM	% FND	VIOL RES	% VIOL
2011 	EGYPT 	QUINALPHOS 	42	91	0	0	0	0
2011 	EGYPT 	QUINOXYFEN 	41	89	0	0	0	0
2011 	EGYPT 	QUINTOZENE (TOTAL) 	41	89	0	0	0	0
2011 	EGYPT 	RESMETHRIN 	41	89	0	0	0	0
2011 	EGYPT 	RONNEL 	5	11	0	0	0	0
2011 	EGYPT 	RONNEL OXYGEN ANALOG 	1	2.2	0	0	0	0
2011 	EGYPT 	ROTENONE 	12	26	0	0	0	0
2011 	EGYPT 	SALITHION 	1	2.2	0	0	0	0
2011 	EGYPT 	SCHRADAN 	5	11	0	0	0	0
2011 	EGYPT 	SEBUTHYLAZINE 	11	24	0	0	0	0
2011 	EGYPT 	SECBUMETON 	41	89	0	0	0	0
2011 	EGYPT 	SETHOXYDIM 	1	2.2	0	0	0	0
2011 	EGYPT 	SIDURON 	12	26	0	0	0	0
2011 	EGYPT 	SIMAZINE 	41	89	0	0	0	0
2011 	EGYPT 	SIMETRYNE 	41	89	0	0	0	0
2011 	EGYPT 	SPINETORAM 	11	24	0	0	0	0
2011 	EGYPT 	SPINOSAD 	11	24	0	0	0	0
2011 	EGYPT 	SPINOSYN A 	11	24	0	0	0	0
2011 	EGYPT 	SPINOSYN D 	11	24	0	0	0	0
2011 	EGYPT 	SPIRODICLOFEN 	12	26	0	0	0	0
2011 	EGYPT 	SPIROMESIFEN 	12	26	0	0	0	0
2011 	EGYPT 	SPIROTETRAMAT 	12	26	0	0	0	0
2011 	EGYPT 	SPRIOXAMINE 	12	26	0	0	0	0
2011 	EGYPT 	SULFENTRAZONE 	12	26	0	0	0	0
2011 	EGYPT 	SULFOTEPP 	42	91	0	0	0	0
2011 	EGYPT 	SULPROFOS (TOTAL) 	15	33	0	0	0	0
2011 	EGYPT 	TEBUCONAZOLE 	41	89	0	0	0	0
2011 	EGYPT 	TEBUFENOZIDE 	12	26	0	0	0	0
2011 	EGYPT 	TEBUFENPYRAD 	41	89	0	0	0	0
2011 	EGYPT 	TEBUPIRIMFOS OXYGEN ANALOG 	1	2.2	0	0	0	0
2011 	EGYPT 	TEBUPRIMIFOS 	1	2.2	0	0	0	0
2011 	EGYPT 	TEBUTHIURON 	41	89	0	0	0	0
2011 	EGYPT 	TECNAZENE (TOTAL) 	41	89	0	0	0	0
2011 	EGYPT 	TEFLUBENZURON 	12	26	0	0	0	0
2011 	EGYPT 	TEFLUTHRIN 	41	89	0	0	0	0
2011 	EGYPT 	TEMEPHOS 	12	26	0	0	0	0
2011 	EGYPT 	TERBUFOS (TOTAL) 	42	91	0	0	0	0
2011 	EGYPT 	TERBUMETON 	41	89	0	0	0	0
2011 	EGYPT 	TERBUTHYLAZINE 	41	89	0	0	0	0
2011 	EGYPT 	TERBUTRYN 	41	89	0	0	0	0
2011 	EGYPT 	TETRACONAZOLE 	41	89	0	0	0	0
2011 	EGYPT 	TETRADIFON 	41	89	0	0	0	0
2011 	EGYPT 	TETRAMETHRIN 	41	89	0	0	0	0
2011 	EGYPT 	THIABENDAZOLE 	41	89	0	0	0	0
2011 	EGYPT 	THIACLOPRID 	12	26	0	0	0	0
2011 	EGYPT 	THIAMETHOXAM 	12	26	0	0	0	0
2011 	EGYPT 	THIDIAZURON 	12	26	0	0	0	0
2011 	EGYPT 	THIOBENCARB 	12	26	0	0	0	0
2011 	EGYPT 	THIOFANOX 	11	24	0	0	0	0
2011 	EGYPT 	THIOMETON 	1	2.2	0	0	0	0
2011 	EGYPT 	THIONAZIN 	1	2.2	0	0	0	0
2011 	EGYPT 	THIOPHANATE-METHYL (TOTAL) 	11	24	0	0	0	0
2011 	EGYPT 	TOLCLOFOS METHYL 	41	89	0	0	0	0
2011 	EGYPT 	TOLYLFLUANID 	41	89	0	0	0	0
2011 	EGYPT 	TOTAL CHLORFENVINPHOS 	12	26	0	0	0	0
2011 	EGYPT 	TRALKOXYDIM 	1	2.2	0	0	0	0
2011 	EGYPT 	TRANID 	3	6.5	0	0	0	0
2011 	EGYPT 	TRANS-DIMETHOMORPH 	41	89	0	0	0	0
2011 	EGYPT 	TRIADIMEFON (TOTAL) 	41	89	0	0	0	0
2011 	EGYPT 	TRIADIMENOL 	41	89	0	0	0	0
2011 	EGYPT 	TRI-ALLATE 	41	89	0	0	0	0
2011 	EGYPT 	TRIAZOPHOS 	42	91	0	0	0	0
2011 	EGYPT 	TRICHLORFON 	42	91	0	0	0	0
2011 	EGYPT 	TRICYCLAZOLE 	41	89	0	0	0	0
2011 	EGYPT 	TRIETAZINE 	3	6.5	0	0	0	0
2011 	EGYPT 	TRIFLOXYSTROBIN 	41	89	0	0	0	0
2011 	EGYPT 	TRIFLUMIZOLE 	41	89	0	0	0	0
2011 	EGYPT 	TRIFLUMURON 	12	26	0	0	0	0
2011 	EGYPT 	TRIFLURALIN 	41	89	0	0	0	0
2011 	EGYPT 	TRIMETHACARB (TOTAL*) 	41	89	0	0	0	0
2011 	EGYPT 	TRIPHENYL PHOSPHATE 	5	11	0	0	0	0
2011 	EGYPT 	TRIS(2-BUTOXYETHYL) PHOSPHATE 	28	61	0	0	0	0
2011 	EGYPT 	TRIS(CHLOROPROPYL) PHOSPHATE 	27	59	0	0	0	0
2011 	EGYPT 	TRITICONAZOLE 	41	89	0	0	0	0
2011 	EGYPT 	UNICONAZOLE 	11	24	0	0	0	0
2011 	EGYPT 	UNSPECIFIED COVERAGE 	0	0	0	0	0	0
2011 	EGYPT 	VAMIDOTHION 	12	26	0	0	0	0
2011 	EGYPT 	VERNOLATE 	41	89	0	0	0	0
2011 	EGYPT 	VINCLOZOLIN (TOTAL*) 	41	89	0	0	0	0
2011 	EGYPT 	ZOXAMIDE 	12	26	0	0	0	0
2011 	EL SALVADOR 	(E)-AZOXYSTROBIN 	21	95	2	9.5	0	0
2011 	EL SALVADOR 	(Z)-AZOXYSTROBIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	"2,3,5,6-TETRACHLOROANILINE "	21	95	0	0	0	0
2011 	EL SALVADOR 	"3,4-DICHLOROANILINE "	14	64	0	0	0	0
2011 	EL SALVADOR 	"4-CYCLOHEXENE-1,2-DICARBOXIMIDE, CIS- "	21	95	0	0	0	0
2011 	EL SALVADOR 	ABAMECTIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	ACEPHATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ACETAMIPRID 	21	95	1	4.8	0	0
2011 	EL SALVADOR 	ACIBENZOLAR-S-METHYL 	9	41	0	0	0	0
2011 	EL SALVADOR 	ACRINATHRIN 	14	64	0	0	0	0
2011 	EL SALVADOR 	ALANYCARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	ALDICARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	ALDICARB SULFOXIDE 	9	41	0	0	0	0
2011 	EL SALVADOR 	ALDOXYCARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	ALDRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	ALLETHRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	AMETRYN 	21	95	0	0	0	0
2011 	EL SALVADOR 	AMICARBAZONE 	5	23	0	0	0	0
2011 	EL SALVADOR 	AMINOCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	AMITRAZ 	21	95	0	0	0	0
2011 	EL SALVADOR 	ASPON 	5	23	0	0	0	0
2011 	EL SALVADOR 	ATRAZINE 	21	95	0	0	0	0
2011 	EL SALVADOR 	AZINPHOS-ETHYL 	5	23	0	0	0	0
2011 	EL SALVADOR 	AZINPHOS-METHYL (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	AZOXYSTROBIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	BENALAXYL 	21	95	0	0	0	0
2011 	EL SALVADOR 	BENDIOCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	BENFLURALIN (BENEFIN) 	21	95	0	0	0	0
2011 	EL SALVADOR 	BENFURACARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	BENTAZON 	5	23	0	0	0	0
2011 	EL SALVADOR 	BENZOXIMATE 	9	41	0	0	0	0
2011 	EL SALVADOR 	BHC (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	BIFENAZATE 	9	41	0	0	0	0
2011 	EL SALVADOR 	BIFENTHRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	BIPHENYL 	21	95	0	0	0	0
2011 	EL SALVADOR 	BITERTANOL 	21	95	0	0	0	0
2011 	EL SALVADOR 	BOSCALID 	21	95	0	0	0	0
2011 	EL SALVADOR 	BROMOPHOS 	5	23	0	0	0	0
2011 	EL SALVADOR 	BROMOPHOS-ETHYL 	5	23	0	0	0	0
2011 	EL SALVADOR 	BROMOPROPYLATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	BROMUCONAZOLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	BUFENCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	BUPIRIMATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	BUPROFEZIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	BUTAFENACIL 	9	41	0	0	0	0
2011 	EL SALVADOR 	BUTOCARBOXIM 	9	41	0	0	0	0
2011 	EL SALVADOR 	BUTOXYCARBOXIM 	9	41	0	0	0	0
2011 	EL SALVADOR 	BUTRALIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	BUTYLATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	CADUSAFOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	CAPTAN 	21	95	0	0	0	0
2011 	EL SALVADOR 	CARBARYL 	21	95	0	0	0	0
2011 	EL SALVADOR 	CARBENDAZIM (MBC) 	9	41	0	0	0	0
2011 	EL SALVADOR 	CARBETAMIDE 	9	41	0	0	0	0
2011 	EL SALVADOR 	CARBOFURAN (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	CARBOPHENOTHION (TOTAL*) 	21	95	0	0	0	0
2011 	EL SALVADOR 	CARBOSULFAN 	14	64	0	0	0	0
2011 	EL SALVADOR 	CARBOXIN 	14	64	0	0	0	0
2011 	EL SALVADOR 	CARFENTRAZONE ETHYL ESTER 	5	23	0	0	0	0
2011 	EL SALVADOR 	CHLORANTRANILIPROLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	CHLORDANE (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORDIMEFORM 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORETHOXYFOS 	5	23	0	0	0	0
2011 	EL SALVADOR 	CHLORFENVINPHOS (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORFLUAZURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	CHLORMEPHOS 	5	23	0	0	0	0
2011 	EL SALVADOR 	CHLOROBENZILATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORONEB 	14	64	0	0	0	0
2011 	EL SALVADOR 	CHLOROTHALONIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLOROTOLURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	CHLOROXURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	CHLORPROPHAM 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORPYRIFOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORPYRIFOS METHYL 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORPYRIFOS OXYGEN ANALOG 	14	64	0	0	0	0
2011 	EL SALVADOR 	CHLORTHIOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	CHLORTHIOPHOS OXYGEN ANALOG 	5	23	0	0	0	0
2011 	EL SALVADOR 	CHLORTHIOPHOS SULFONE 	5	23	0	0	0	0
2011 	EL SALVADOR 	CHLORTHIOPHOS SULFOXIDE 	5	23	0	0	0	0
2011 	EL SALVADOR 	CIS-DIMETHOMORPH 	21	95	0	0	0	0
2011 	EL SALVADOR 	CLETHODIM 	9	41	0	0	0	0
2011 	EL SALVADOR 	CLOFENTEZINE 	9	41	0	0	0	0
2011 	EL SALVADOR 	CLOMAZONE 	21	95	0	0	0	0
2011 	EL SALVADOR 	CLOTHIANIDIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	COUMAPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	COUMAPHOS OXYGEN ANALOG 	5	23	0	0	0	0
2011 	EL SALVADOR 	CROTOXYPHOS 	5	23	0	0	0	0
2011 	EL SALVADOR 	CUMYLURON 	5	23	0	0	0	0
2011 	EL SALVADOR 	CYANAZINE 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYANOFENPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYANOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYAZOFAMID 	9	41	0	0	0	0
2011 	EL SALVADOR 	CYCLOATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYCLURON 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYFLUFENAMID 	5	23	0	0	0	0
2011 	EL SALVADOR 	CYMOXANIL 	9	41	0	0	0	0
2011 	EL SALVADOR 	CYPERMETHRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYPROCONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYPRODINIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	CYROMAZINE (TOTAL) 	5	23	0	0	0	0
2011 	EL SALVADOR 	DAIMURON 	5	23	0	0	0	0
2011 	EL SALVADOR 	DCPA 	21	95	0	0	0	0
2011 	EL SALVADOR 	DDT (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	DEF 	21	95	0	0	0	0
2011 	EL SALVADOR 	DELTAMETHRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	DEMETON-O (TOTAL) 	5	23	0	0	0	0
2011 	EL SALVADOR 	DEMETON-S 	5	23	0	0	0	0
2011 	EL SALVADOR 	DEMETON-S SULFONE 	21	95	0	0	0	0
2011 	EL SALVADOR 	DESMEDIPHAM 	21	95	0	0	0	0
2011 	EL SALVADOR 	DESMETRYN 	7	32	0	0	0	0
2011 	EL SALVADOR 	DIAFENTHIURON 	5	23	0	0	0	0
2011 	EL SALVADOR 	DIALIFOR 	5	23	0	0	0	0
2011 	EL SALVADOR 	DIALLATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIAZINON 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIAZINON OXYGEN ANALOG 	21	95	0	0	0	0
2011 	EL SALVADOR 	DICHLOBENIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	DICHLOFENTHION 	5	23	0	0	0	0
2011 	EL SALVADOR 	DICHLOFLUANID 	21	95	0	0	0	0
2011 	EL SALVADOR 	DICHLORVOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	DICLOBUTRAZOL 	9	41	0	0	0	0
2011 	EL SALVADOR 	DICLORAN 	21	95	0	0	0	0
2011 	EL SALVADOR 	DICOFOL (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	DICROTOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIELDRIN (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIETHOFENCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIFENOCONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIFLUBENZURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	DIMETHACHLOR 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIMETHAMETRYN 	5	23	0	0	0	0
2011 	EL SALVADOR 	DIMETHENAMID 	5	23	0	0	0	0
2011 	EL SALVADOR 	DIMETHOATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIMETHOMORPH 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIMOXYSTROBIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	DINICONAZOLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	DINITRAMINE 	21	95	0	0	0	0
2011 	EL SALVADOR 	DINOTEFURAN 	9	41	0	0	0	0
2011 	EL SALVADOR 	DIOXACARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIOXATHION 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIPHENAMID 	21	95	0	0	0	0
2011 	EL SALVADOR 	DIPHENYL 2-ETHYLHEXYL PHOSPHATE 	7	32	0	0	0	0
2011 	EL SALVADOR 	DIPHENYLAMINE 	21	95	0	0	0	0
2011 	EL SALVADOR 	DISULFOTON 	21	95	0	0	0	0
2011 	EL SALVADOR 	DISULFOTON SULFONE 	5	23	0	0	0	0
2011 	EL SALVADOR 	DIURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	DNOC 	5	23	0	0	0	0
2011 	EL SALVADOR 	DORAMECTIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	EDIFENPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	EMAMECTIN BENZOATE 	9	41	0	0	0	0
2011 	EL SALVADOR 	ENDOSULFAN (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	ENDRIN (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	EPN 	21	95	0	0	0	0
2011 	EL SALVADOR 	EPOXICONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	EPRINOMECTIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	EPTC 	21	95	0	0	0	0
2011 	EL SALVADOR 	ESFENVALERATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ESPROCARB 	5	23	0	0	0	0
2011 	EL SALVADOR 	ETACONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHABOXAM 	9	41	0	0	0	0
2011 	EL SALVADOR 	ETHALFLURALIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHIDIMURON 	5	23	0	0	0	0
2011 	EL SALVADOR 	ETHIOFENCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHIOLATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHION 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHION OXYGEN ANALOG 	14	64	0	0	0	0
2011 	EL SALVADOR 	ETHIPROLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	ETHIRIMOL 	9	41	0	0	0	0
2011 	EL SALVADOR 	ETHOFUMESATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHOPROP 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETHOXYQUIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETOBENZANID 	5	23	0	0	0	0
2011 	EL SALVADOR 	ETOFENPROX 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETOXAZOLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	ETRIDIAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ETRIMFOS 	5	23	0	0	0	0
2011 	EL SALVADOR 	FAMOXADONE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FAMPHUR (TOTAL) 	5	23	0	0	0	0
2011 	EL SALVADOR 	FENAMIDONE 	9	41	0	0	0	0
2011 	EL SALVADOR 	FENAMIPHOS (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENARIMOL 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENAZAQUIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENBUCONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENFURAM 	14	64	0	0	0	0
2011 	EL SALVADOR 	FENHEXAMID 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENITROTHION 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENOBUCARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	FENOXYCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENPROPATHRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENPROPIMORPH 	21	95	0	0	0	0
2011 	EL SALVADOR 	"FENPYROXIMATE, E- "	9	41	0	0	0	0
2011 	EL SALVADOR 	FENSULFOTHION (TOTAL) 	5	23	0	0	0	0
2011 	EL SALVADOR 	FENTHION (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	FENURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	FENVALERATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FIPRONIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLONICAMID 	9	41	0	0	0	0
2011 	EL SALVADOR 	FLUBENDIAMIDE 	9	41	0	0	0	0
2011 	EL SALVADOR 	FLUCHLORALIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLUCYTHRINATE (PAYOFF) 	14	64	0	0	0	0
2011 	EL SALVADOR 	FLUDIOXONIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLUFENOXURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	FLUOMETURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	FLUOXASTROBIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	FLUQUINCONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLURIDONE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLUSILAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLUTHIACET-METHYL 	5	23	0	0	0	0
2011 	EL SALVADOR 	FLUTOLANIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	FLUTRIAFOL 	9	41	0	0	0	0
2011 	EL SALVADOR 	FLUVALINATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FOE 5043 (FLUFENACET) 	5	23	0	0	0	0
2011 	EL SALVADOR 	FOLPET 	21	95	0	0	0	0
2011 	EL SALVADOR 	FONOFOS 	14	64	0	0	0	0
2011 	EL SALVADOR 	FONOFOS OXYGEN ANALOG 	5	23	0	0	0	0
2011 	EL SALVADOR 	FORCHLORFENURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	FORMETANATE 	5	23	0	0	0	0
2011 	EL SALVADOR 	FORMETANATE HYDROCHLORIDE 	9	41	0	0	0	0
2011 	EL SALVADOR 	FORMOTHION 	5	23	0	0	0	0
2011 	EL SALVADOR 	FOSTHIAZATE (TOTAL) 	5	23	0	0	0	0
2011 	EL SALVADOR 	FUBERIDAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	FURALAXYL 	5	23	0	0	0	0
2011 	EL SALVADOR 	FURATHIOCARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	GARDONA (TETRACHLORVINPHOS) 	14	64	0	0	0	0
2011 	EL SALVADOR 	HALOFENOZIDE 	9	41	0	0	0	0
2011 	EL SALVADOR 	HEPTACHLOR (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	HEPTENOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	HEXACHLOROBENZENE 	21	95	0	0	0	0
2011 	EL SALVADOR 	HEXACONAZOLE 	21	95	0	0	0	0
2011 	EL SALVADOR 	HEXAFLUMURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	HEXAZINONE 	21	95	0	0	0	0
2011 	EL SALVADOR 	HEXYTHIAZOX 	21	95	0	0	0	0
2011 	EL SALVADOR 	HYDRAMETHYLNON 	5	23	0	0	0	0
2011 	EL SALVADOR 	IBP 	5	23	0	0	0	0
2011 	EL SALVADOR 	IMAZALIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	IMIBENCONAZOLE 	5	23	0	0	0	0
2011 	EL SALVADOR 	IMIDACLOPRID 	9	41	0	0	0	0
2011 	EL SALVADOR 	INDOXACARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	IPCONAZOLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	IPRODIONE 	21	95	0	0	0	0
2011 	EL SALVADOR 	IPROVALICARB 	9	41	0	0	0	0
2011 	EL SALVADOR 	ISAZOFOS 	5	23	0	0	0	0
2011 	EL SALVADOR 	ISOCARBAMID 	21	95	0	0	0	0
2011 	EL SALVADOR 	ISOCARBOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	ISOFENPHOS 	14	64	0	0	0	0
2011 	EL SALVADOR 	ISOFENPHOS OXYGEN ANALOG 	5	23	0	0	0	0
2011 	EL SALVADOR 	ISOPROCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	ISOPROPALIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	ISOPROTHIOLANE 	21	95	0	0	0	0
2011 	EL SALVADOR 	ISOPROTURON 	21	95	0	0	0	0
2011 	EL SALVADOR 	ISOXAFLUTOLE 	9	41	0	0	0	0
2011 	EL SALVADOR 	IVERMECTIN 	9	41	0	0	0	0
2011 	EL SALVADOR 	KRESOXIM-METHYL 	21	95	0	0	0	0
2011 	EL SALVADOR 	LACTOFEN (TOTAL*) 	5	23	0	0	0	0
2011 	EL SALVADOR 	LAMBDA-CYHALOTHRIN 	21	95	0	0	0	0
2011 	EL SALVADOR 	LENACIL 	21	95	0	0	0	0
2011 	EL SALVADOR 	LEPTOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	LEPTOPHOS OXYGEN ANALOG 	5	23	0	0	0	0
2011 	EL SALVADOR 	LINDANE 	21	95	0	0	0	0
2011 	EL SALVADOR 	LINURON 	21	95	0	0	0	0
2011 	EL SALVADOR 	LUFENURON 	21	95	0	0	0	0
2011 	EL SALVADOR 	MALATHION 	21	95	1	4.8	0	0
2011 	EL SALVADOR 	MALATHION OXYGEN ANALOG 	21	95	0	0	0	0
2011 	EL SALVADOR 	MANDIPROPAMIDE 	9	41	0	0	0	0
2011 	EL SALVADOR 	MECARBAM 	7	32	0	0	0	0
2011 	EL SALVADOR 	MEFENACET 	5	23	0	0	0	0
2011 	EL SALVADOR 	MEPANIPYRIM 	9	41	0	0	0	0
2011 	EL SALVADOR 	MEPRONIL 	9	41	0	0	0	0
2011 	EL SALVADOR 	MESOTRIONE 	5	23	0	0	0	0
2011 	EL SALVADOR 	METAFLUMIZONE 	9	41	0	0	0	0
2011 	EL SALVADOR 	METALAXYL (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	METALDEHYDE 	7	32	0	0	0	0
2011 	EL SALVADOR 	METASYSTOX THIOL 	5	23	0	0	0	0
2011 	EL SALVADOR 	METCONAZOLE 	5	23	0	0	0	0
2011 	EL SALVADOR 	METHABENZTHIAZURON 	14	64	0	0	0	0
2011 	EL SALVADOR 	METHAMIDOPHOS 	21	95	0	0	0	0
2011 	EL SALVADOR 	METHIDATHION 	21	95	0	0	0	0
2011 	EL SALVADOR 	METHIDATHION OXYGEN ANALOG 	5	23	0	0	0	0
2011 	EL SALVADOR 	METHIOCARB 	21	95	0	0	0	0
2011 	EL SALVADOR 	METHOMYL 	9	41	0	0	0	0
2011 	EL SALVADOR 	METHOPROTRYNE 	21	95	0	0	0	0
2011 	EL SALVADOR 	METHOXYCHLOR (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	METHOXYFENOZIDE 	9	41	2	22	0	0
2011 	EL SALVADOR 	METOBROMURON 	9	41	0	0	0	0
2011 	EL SALVADOR 	METOLACHLOR 	21	95	0	0	0	0
2011 	EL SALVADOR 	METOLCARB 	14	64	0	0	0	0
2011 	EL SALVADOR 	METRAFENONE 	5	23	0	0	0	0
2011 	EL SALVADOR 	METRIBUZIN (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	MEVINPHOS (TOTAL) 	21	95	0	0	0	0
2011 	EL SALVADOR 	MEXACARBATE 	21	95	0	0	0	0
2011 	EL SALVADOR 	MGK 264 	21	95	0	0	0	0
2011 	EL SALVADOR 	MIREX (TOTAL) 	14	64	0	0	0	0
